id,title,type,release_year,runtime,backdrop_path,made_by_netflix,maturity_rating,maturity_warning,maturity_rating_reason,maturity_rating_board,overview,genres,cast,content_is,subtitles,audio
80997613,"¡Ay, mi madre!",movie,2019,4884.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABf6tyKI1Wkb2L-XR2DG0rN65j9a2HqtNkIRmee20G0DmE0wYMpVblrYdbvh18wxUD3-M11_AGZK0ww2fLSKvupelsRdl7pBWyMY.webp?r=b4e,False,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['language', 'tobacco use']",India,"When her estranged mother suddenly dies, a woman must follow the quirky instructions laid out in the will in order to collect an important inheritance.","['Spanish', 'Comedy Movies']","['Estefanía de los Santos', 'Secun de la Rosa', 'Terele Pávez', 'María Alfonsa Rosso', 'Mariola Fuentes', 'Alfonso Sánchez', 'Paz Vega', 'Marta Torné', 'Concha Galán']","['Sentimental', 'Intimate']","['English', 'European Spanish', 'Hindi']","['European Spanish - Audio Description', 'European Spanish [Original]']"
81357618,¡Que viva México!,movie,2023,11502.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABa0yZKA4YFn1VFH_fzdZUvs5svX8QIHFg_Hrv6ieb8y3zq3X-NyydlgaTxsL3Cbrq3TgwItBf7Z1mHN4H7pyaONhWPvgwBZA8xGg_gt-iWeTqd9llEfh0n_rozDgVqqHSBaq.jpg?r=7ae,True,A,Content restricted to adults,"['nudity', 'sex', 'tobacco use']",India,"After his miner grandfather's death, Pancho travels with his wife and kids to his hometown, where chaos ensues with his relatives over the inheritance.","['Mexican', 'Satires', 'Dramas', 'Comedy Movies', 'Social Issue Dramas']","['Damián Alcázar', 'Alfonso Herrera', 'Joaquín Cosío', 'Ana de la Reguera', 'Ana Martín', 'Angelina Peláez', 'Zaide Silvia Gutiérrez', 'Sonia Couoh', 'Vico Escorcia', 'Álex Perea']",['Provocative'],"['English', 'English', 'Spanish']","['Spanish - Audio Description', 'Spanish [Original]']"
81412227,'76,movie,2016,7084.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABR_d-GOh9W-c2Vl1sIAvy4GQSzui-jzvrM9Q0TH_x_ruOfz6wcu2RBVGoRqwYVkXiN-8jURn4XNnGw-SoeyOpjUuEptePHmG6aX2-g3BPmC1LI-pAuoBq0-dWNI2V0a3vYdJ.jpg?r=722,True,U/A 13+,Suitable for persons aged 13 and above and under parental guidance for people under age of 13,"['gore', 'mature themes', 'tobacco use', 'violence']",India,"When her husband is accused of taking part in an attempted military coup, a pregnant woman's life takes an emotional turn. Inspired by true events.","['Nollywood', 'Military Movies', 'Dramas', 'African Movies']","['Ramsey Nouah', 'Rita Dominic', 'Chidi Mokeme', 'Ibinabo Fiberesima', 'Daniel K. Daniel', 'Memry Savanhu', 'Adonijah Owiriwa', 'Pat Nebo', 'Nelly Ekwereogu', 'Shuaibu Ebenesi Adams', 'Debo Oguns', 'Ben Nwosu', 'Ada Ofoegbu']",['Emotional'],['English'],"['English - Audio Description', 'English [Original]']"
81144147,'83,movie,2021,9626.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABS_zvH0B6AJA6wDYYVTUyIcRM9BeU7yEJXCv7-WlOw1x62M5FJlbRUpaVIYEncdyjOzwbs6Ksl2LtH_1Ud0VVb-Zrg73AgARZqo.webp?r=f74,False,U/A 13+,Suitable for persons aged 13 and above and under parental guidance for people under age of 13,"['crude humor', 'gore', 'language', 'tobacco use', 'violence']",India,"Amid doubt and derision, indomitable captain Kapil Dev leads India's struggling cricket team to make history at the 1983 World Cup. Based on true events.","['Hindi-Language Movies', 'Sports Movies', 'Bollywood Movies', 'Dramas', 'Sports Dramas', 'Movies Based on Real Life']","['Ranveer Singh', 'Deepika Padukone', 'Pankaj Tripathi', 'Saqib Saleem', 'Jiiva', 'Ammy Virk', 'Harrdy Sandhu', 'Nishant Dahiya', 'Jatin Sarna', 'Chirag Patil', 'Sahil Khattar', 'Tahir Raj Bhasin']","['Inspiring', 'Heartfelt']","['English', 'Hindi']","['Hindi [Original]', 'Kannada', 'Malayalam', 'Tamil', 'Telugu']"
81644889,"""Sr.""",movie,2022,5364.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUZ3ZZTtZ08leF6WxXx0nkTLHd23MqKhB5XmLm7tyjEaMgHJKwu8MGaSrHmXalspoqhOlAaXn2TW3wu2kLwvQQlfMc9oGOCHwSN_iMwBWCqIqrY7GSKYGyB2ar4EHgQ2EFVM.jpg?r=25a,True,A,Content restricted to adults,"['substances', 'tobacco use']",India,Robert Downey Jr. pays tribute to his late father in this documentary chronicling the life and eclectic career of pioneering filmmaker Robert Downey Sr.,"['Documentaries', 'Biographical Documentaries', 'US Movies']","['Robert Downey Sr.', 'Robert Downey Jr.']","['Intimate', 'Emotional']",['English'],"['English - Audio Description', 'English [Original]']"
81240831,#Alive,movie,2020,5914.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXKGzf0bjyoQPnTlIcRPmmOT0CznGrFcUzVvSfzWjc7c7LfghRPQEBBUqvNKC61G92EaRQw6VVrYciB8BsokjAXiSACkSQg9r1KW_sc8d-7V939lKesXdqp01hB4QtQNvVzr.jpg?r=400,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['gore', 'language', 'suicide', 'tobacco use', 'violence']",India,"As a grisly virus rampages a city, a lone man stays locked inside his apartment, digitally cut off from seeking help and desperate to find a way out.","['Korean', 'Horror Movies']","['Yoo Ah-in', 'Park Shin-hye']",[],"['English', 'English', 'Korean']","['English', 'Korean - Audio Description', 'Korean [Original]']"
81260630,#FriendButMarried,movie,2018,6125.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeSrRGCxE86t5mUXXZCe2x_EwspopOFqZMSN_IXtD3egkQf9M-pIQAo7vH0AaXQ8fY8bfRNTrKbYCEHHGJbfVsgQTtC7N6eiDnQ.webp?r=04d,False,U/A 7+,Suitable for children 7 and above and under parental guidance for persons under age of 7,['mild language'],India,"Pining for his high school crush for years, a young man puts up his best efforts to move out of the friend zone until she reveals she's getting married.","['Indonesian', 'Dramas', 'Romantic Movies', 'Movies Based on Books', 'Movies Based on Real Life']","['Adipati Dolken', 'Vanesha Prescilla', 'Rendi Jhon', 'Beby Tsabina', 'Denira Wiraguna', 'Refal Hady', 'Diandra Agatha', 'Sari Nila']","['Swoonworthy', 'Sentimental', 'Bittersweet']","['English', 'Indonesian']",['Indonesian [Original]']
81260637,#FriendButMarried 2,movie,2020,6246.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUMFTDriA8V0iS5xlSEjTPpdRoWM78wpchm_AFbuqyJA5xpQgOq6rmT5iMHDc2L35EieLi1pGnQX_BeGSKpWn0wdqPBFxcKO39g.webp?r=481,False,U/A 7+,Suitable for children 7 and above and under parental guidance for persons under age of 7,"['mild language', 'mild violence']",India,"As Ayu and Ditto finally transition from best friends to newlyweds, a quick pregnancy creates uncertainty for the future of their young marriage.","['Indonesian', 'Dramas', 'Romantic Movies', 'Movies Based on Books', 'Movies Based on Real Life']","['Adipati Dolken', 'Mawar de Jongh', 'Sari Nila', 'Vonny Cornellya', 'Clay Gribble', 'Ivan Leonardy', 'Sarah Sechan', 'Jourdy Pranata']","['Bittersweet', 'Emotional', 'Romantic']","['English', 'Indonesian']",['Indonesian [Original]']
80125979,#realityhigh,movie,2017,5965.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABRi9jMTzEQHma_gH3O3XAVCNBS40-DFCHPJRtLk7776bFoX3PBbZ00-borvXjdNxL2360DU8H5ZOIkQuhp46Rc72-TFrzPhcj_xAOxeCMGzxofskuf86dlIgbrJgcKLyY5sC.jpg?r=cda,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['crude humor', 'language']",India,"When nerdy high schooler Dani finally attracts the interest of her longtime crush, she lands in the cross hairs of his ex, a social media celebrity.","['Comedy Movies', 'Teen Movies', 'US Movies']","['Nesta Cooper', 'Kate Walsh', 'John Michael Higgins', 'Keith Powers', 'Alicia Sanz', 'Jake Borelli', 'Kid Ink', 'Yousef Erakat', 'Rebekah Graf', 'Anne Winters', 'Peter Gilroy', 'Patrick Davis']","['Witty', 'Heartfelt', 'Feel-Good']",['English'],"['English - Audio Description', 'English [Original]']"
81092768,#Selfie,movie,2014,7523.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYnM05Tx0O9K197M32QPiOZQe9d7h02cwNV7Vw1lb3HmEZAPsHPWE3Wqt5I_gDawsLK-UBAMYNhLgv-z6U_1pDcVos5SIR4b3Kk.webp?r=30e,False,A,Content restricted to adults,"['sex', 'tobacco use']",India,"Two days before their final exams, three teen girls make a seaside getaway to have the time of their lives.","['Romanian', 'Dramas', 'Comedy Movies', 'Teen Movies']","['Flavia Hojda', 'Crina Semciuc', 'Olimpia Melinte', 'Sali Levent', 'Vlad Logigan', 'Alex Călin', 'Alina Chivulescu', 'Răzvan Vasilescu']",['Intimate'],"['English', 'Hindi', 'Romanian']",['Romanian [Original]']
81092766,#Selfie 69,movie,2016,7137.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdL32AmxlP-6kkr6UYIRKMGa2fW_7p2W5nw0zs7Z8FLLM7923tYK_jxNkG5cv55E_UJEJDHHRhvvWH0IHGUVCl0YGjGh35FgESs.webp?r=5ba,False,A,Content restricted to adults,"['language', 'nudity', 'sex', 'tobacco use']",India,"After a painful breakup, a trio of party-loving friends makes a bet: who can get married in three days.","['Romanian', 'Romantic Comedies', 'Dramas', 'Comedy Movies', 'Romantic Movies']","['Maia Morgenstern', 'Olimpia Melinte', 'Crina Semciuc', 'Flavia Hojda', 'Maria Dinulescu', 'Alex Călin', 'Vlad Logigan', 'Sali Levent', 'Silvia Busuioc', 'Mihaela Mihut']","['Raunchy', 'Romantic']","['English', 'Hindi', 'Romanian']",['Romanian [Original]']
81428003,10 Days of a Bad Man,movie,2023,7448.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABedsy38W6xIemsDIcMw7CL3xVKbg5baLJvS09yOuoAfgk_vvb9x6eT2-elAWBKz1HHh7emhtgPbZAdFbXJmMEjJE4UFxOMdZmrEm4fwb1e7qWcwwysYT2avtuqXuE60dvHOX.jpg?r=7ca,True,A,Content restricted to adults,"['sexual violence', 'substances', 'tobacco use']",India,"Battered, broken and bereaved, a private investigator must muscle his way through a tangle of lies to uncover the truth behind a mansion murder.","['Turkish', 'Crime Movies', 'Dramas', 'Thriller Movies', 'Mystery Movies', 'Movies Based on Books']","['Nejat İşler', 'Rıza Kocaoğlu', 'Kadir Çermik', 'İlayda Akdoğan', 'Şenay Gürler', 'Erdal Yıldız', 'Hazal Subaşı', 'Hazal Filiz Küçükköse', 'Nur Sürer', 'Mahir Günşiray', 'İlayda Alişan', 'Esra Ronabar']",['Gritty'],"['English', 'English', 'Turkish']","['English', 'Turkish - Audio Description', 'Turkish [Original]']"
80178280,6 Days,movie,2017,5697.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfNpRA7Lyf4eWhIv0VYP85J04uiLMMU0CQsQM7vsIaw3nzuH4vdd7avVBAZK1eV8lw9u4vnQBwkzLSCYMug7AAWEiTcdNh2rE7_6TIBrDHuTFYBkljg6uNMrykpl3HpWaUB3.jpg?r=621,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['language', 'mature themes', 'tobacco use', 'violence']",India,"When armed gunmen seize the Iranian Embassy in 1980, a tense six-day standoff ensues while elite British soldiers prepare for a dangerous raid.","['British', 'Dramas', 'Movies Based on Real Life', 'Action & Adventure Movies']","['Jamie Bell', 'Abbie Cornish', 'Mark Strong', 'Martin Shaw', 'Ben Turner', 'Aymen Hamdouchi', 'Tim Pigott-Smith', 'Robert Portal', 'Colin Garlick', 'Andrew Grainger', 'Martin Hancock', 'Emun Elliott']","['Suspenseful', 'Exciting']",['English'],"['English - Audio Description', 'English [Original]']"
81426851,10 Days of a Good Man,movie,2023,7456.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABebtIP-IToEYKCsLtXRYQ4E38Byhg_GAVO6E0SUXrrNbklR4Ucbl0uNgj6gF38UEzXMXCT_MItxfnV5nCidKdZRPlpS-MvgSD6hltt8R_re0VEo8ZSDwdJiC4gfog3TlPyN7.jpg?r=608,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['sexual violence references', 'language', 'tobacco use', 'violence']",India,"A lawyer turned private investigator takes on a missing person case, propelling him on an unexpected and life-altering quest.","['Turkish', 'Crime Movies', 'Thriller Movies', 'Mystery Movies', 'Movies Based on Books']","['Nejat İşler', 'Nur Fettahoğlu', 'Şenay Gürler', 'İlayda Alişan', 'İlayda Akdoğan', 'Erdal Yıldız', 'Ata Artman', 'Esra Ronabar', 'Barış Falay', 'Yurdaer Okur', 'Rıza Kocaoğlu', 'Kadir Çermik']","['Gritty', 'Dark']","['English', 'English', 'Turkish']","['English', 'Turkish - Audio Description', 'Turkish [Original]']"
81001887,6 Underground,movie,2019,7733.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdnAY9D2HPdpHIsRx6jmywiTkhPGIXy9wFMpgY2ix4rOIn2p59U8Aj5GAvA1hhvJ8mIfG87GOVRHkVZP_jl43ahpnu3J7MiH80dfWvCiNTrkEPwynf0sybz1SRsV2G9Ww1Tg.jpg?r=e5b,True,A,Content restricted to adults,"['language', 'nudity', 'sex', 'tobacco use', 'violence']",India,"After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.","['Action & Adventure Movies', 'US Movies']","['Ryan Reynolds', 'Mélanie Laurent', 'Corey Hawkins', 'Dave Franco', 'Adria Arjona', 'Manuel Garcia-Rulfo', 'Ben Hardy', 'Lior Raz', 'Payman Maadi', 'Yuri Kolokolnikov', 'Kim Kold']",['Adrenaline Rush'],"['English', 'Hindi']","['English - Audio Description', 'English [Original]', 'Hindi']"
81594658,100 Days with Tata,movie,2021,5014.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdtUASWfIVhuuPuDB0z4TfHX_RASIvQe9m1ICWDQOe-KeGB3AGi7jMyfUTt7pipKjKZ3jLj-jkiT0ScMrGXOR9gzLvb-GXKCnjU.webp?r=7f7,False,U/A 13+,Suitable for persons aged 13 and above and under parental guidance for people under age of 13,['language'],India,"During the pandemic, actor Miguel Ángel Muñoz documents his 100-plus days living in a tiny flat with his beloved Tata, 95, who becomes an Instagram star.","['Spanish', 'Documentaries']","['Luisa Cantero', 'Miguel Ángel Muñoz']","['Intimate', 'Feel-Good', 'Emotional']","['English', 'European Spanish']",['European Spanish [Original]']
80045922,6 Years,movie,2015,4772.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeoe3fngGveW3SfMZycaR3k5fkhUTRNUjl9ztMBjKLZ5n677GcL4NPlhX8gB33IKcJZy-Fz9ld1FPtVBNp9tonzzGOk9AROd5g4.webp?r=1ee,False,A,Content restricted to adults,"['language', 'sex']",India,"As a volatile young couple who have been together for six years approach college graduation, unexpected career opportunities threaten their future.","['Dramas', 'Independent Movies', 'Romantic Movies', 'US Movies']","['Taissa Farmiga', 'Ben Rosenfield', 'Lindsay Burdge', 'Joshua Leonard', 'Jennifer Lafleur', 'Peter Vack', 'Dana Wheeler-Nicholson', 'Jason Newman', 'Molly McMichael']","['Bittersweet', 'Intimate', 'Emotional']",['English'],"['English - Audio Description', 'English [Original]']"
80141173,100 Meters,movie,2016,6531.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABV_pzZDEFU7rRpGQQ7eq0AqqZlnZcInMGk7V5E6XdMXu9NOIhvj177IPmP85ghJ-I1dp5lPHvSYtPuskm6WnEw6RlBuVAyBRrRg.webp?r=e43,False,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['language', 'mature themes', 'substances']",India,A man diagnosed with multiple sclerosis trains to compete in an Ironman triathlon with his cranky father-in-law's help. Based on a true story.,"['Spanish', 'Sports Movies', 'Dramas', 'Sports Dramas', 'Movies Based on Real Life']","['Dani Rovira', 'Karra Elejalde', 'Alexandra Jiménez', 'David Verdaguer', 'Clara Segura', 'Alba Ribas', 'Bruno Bergonzini', 'Ricardo Pereira', 'Manuela Couto', 'Marc Balaguer']","['Understated', 'Inspiring']","['English', 'European Spanish']","['European Spanish - Audio Description', 'European Spanish [Original]']"
81520516,65,movie,2023,5571.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABStkpqk9vmq_ukjeGe_vEIDerA9LxYPwD9UhpkGGbOcYqv_zhwizRh96jG2-g5qr1s95awboRxl-xXJo66u73wli00rTmcahGR0.webp?r=420,False,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,['gore'],India,"After surviving a crash landing, an astronaut and his passenger must outlast the perils of prehistoric Earth to reach their only hope for escape.","['Sci-Fi Movies', 'Creature Features', 'Action & Adventure Movies', 'US Movies']","['Adam Driver', 'Ariana Greenblatt', 'Chloe Coleman', 'Nika King']","['Suspenseful', 'Exciting']","['English', 'Hindi']","['English - Audio Description', 'English [Original]', 'Hindi']"
81362739,100% Halal,movie,2020,6052.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeUxLAyh8Eri0VSfi6ryfVy71xDApcFd5L-yAJL3CaMNeqjm__fLwfLtSqsSR-K9VqvX0ohHIKMM1Ac9buknoDRBQk7PSsZ9Vc0.webp?r=b32,False,U/A 13+,Suitable for persons aged 13 and above and under parental guidance for people under age of 13,"['crude humor', 'mature themes']",India,"After high school, a young woman marries the man of her father's choice but soon faces the possibility that her religion considers the union invalid.","['Indonesian', 'Dramas']","['Anisa Rahma', 'Ariyo Wahab', 'Anandito Dwis', 'Fitria Rasyidi', 'Arafah Rianti', 'Kinaryosih']","['Quirky', 'Heartfelt']","['English', 'Indonesian']",['Indonesian [Original]']
81424367,678,movie,2009,5912.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQkYvqxlVSOzcpf07rjQGqavu9vBagBu4YbrqDoZkxibF3_I943cyLR0Sx87Iv1YJlCkVV5BdJGK2WwHJoDCrQDg0fvmUbjTjI8.webp?r=e3d,False,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['tobacco use', 'violence']",India,"This film sheds light on sexual harassment in Egypt, following the lives of three women from different social classes who have been subjected to it.","['Egyptian', 'Middle Eastern Movies', 'Dramas', 'Independent Movies', 'Social Issue Dramas']","['Maged El Kedwany', 'Bassem Samra', 'Ahmed El Fishawy', 'Nelly Karim', 'Bushra', 'Nahed El Sebaï', 'Marwa Mehran', 'Sawsan Badr', 'Omar El Saeed', 'Moataz Al-Demerdash']","['Understated', 'Emotional']",['English'],['Arabic [Original]']
81219821,1000 Miles from Christmas,movie,2021,6151.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYS27uIQ6Y7bsjGN1CVwxQTczAnjIZE8nw2eW_JFyMJm3ylzTWLm8ufGKKGZ6JhDUcrC0JvqhbW2NSiiUOmvZGlrT5h1aPSZBsQEQBo8QTlVg3m5jQydVelUFX6SJbSts7kg.jpg?r=992,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,['language'],India,"An auditor who completely despises Christmas is sent to a small town for work, where he meets a woman determined to change his view about the holiday.","['Spanish', 'Romantic Comedies', 'Comedy Movies', 'Romantic Movies']","['Tamar Novas', 'Andrea Ros', 'Peter Vives', 'Fermí Reixach', 'Joaquín Climent', 'Verónica Forqué', 'Raúl Jiménez', 'Mar del Hoyo', 'Santi Ugalde', 'Macarena Sanz', 'Pilar Gómez', 'Óscar Ortuño']","['Swoonworthy', 'Romantic']","['English', 'English', 'European Spanish']","['English', 'European Spanish - Audio Description', 'European Spanish [Original]']"
80095197,7 años,movie,2016,4637.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABborp4rhp6nsblx0LDJEABU8rvLKV1vrPGl-s4tbLKE_YaUz0NwE1qMsirMNtcUt0YyrPCizPXIEYnrfZ__u9KvSt7jBsIFKQVMvWHie6AYSvLJAMcTdMsDiBj_AX8_AZxFF.jpg?r=d63,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['language', 'tobacco use']",India,Loyalties are tested and cruelties revealed when four business partners spend a tense evening debating who will pay for the crime they committed.,"['Spanish', 'Dramas']","['Paco León', 'Juana Acosta', 'Juan Pablo Raba', 'Alex Brendemühl', 'Manuel Morón']","['Cerebral', 'Understated']","['English', 'European Spanish']","['European Spanish - Audio Description', 'European Spanish [Original]']"
81647073,11:11,movie,2022,4582.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABWbbScUyqmu2q2ONZ3zm5eQWZCigXG2R-l_WG0-J8HxLxhcV5VOJIHhhKumBbxcHkzrIa9Ldx1C_XIkUMvHeAsfQm8eYhCFccbs.webp?r=2f9,False,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['suicide', 'tobacco use']",India,"When a troubled lawyer attempts suicide in his car, the stray bullet triggers a series of events intertwining the lives of three strangers.","['Egyptian', 'Middle Eastern Movies', 'Dramas', 'Thriller Movies']","['Eyad Nassar', 'Ghada Adel', 'Injy Al Moqaddem', 'Omar El Shenawy', 'Mohamed Al-Sharnuby', 'Nour Ehab']","['Dark', 'Emotional']",['English'],['Arabic (Egypt) [Original]']
70139075,7 Khoon Maaf,movie,2011,8858.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABd13iywAK2fs9osRKYPX9s2TMWCJxZdXHPX5tiXZvnyX9UroY5aCcCo4IKnRtZswek5g3-bVfJgt5LTplY24fEsjqxEABaoqg6Q.webp?r=0e6,False,A,Content restricted to adults,"['sexual violence', 'substances', 'suicide', 'tobacco use']",India,A dangerously charming femme fatale’s love life turns lethal as she marries several men in succession after each one reveals a flaw that proves fatal.,"['Hindi-Language Movies', 'Bollywood Movies', 'Dramas', 'Thriller Movies', 'Mystery Movies', 'Movies Based on Books']","['Priyanka Chopra Jonas', 'Neil Nitin Mukesh', 'John Abraham', 'Irrfan Khan', 'Aleksandr Dyachenko', 'Annu Kapoor', 'Naseeruddin Shah', 'Vivaan Shah', 'Usha Uthup', 'Konkona Sen Sharma']",['Dark'],['English'],['Hindi [Original]']
81568624,11M: Terror in Madrid,movie,2022,5535.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABR-qSO0B_uraGDJHVPMr3UwdgNVqGoQ9BMcj1aRfQp-XER18n-a3jy_p8qHsEApUvvBM52oPmIiS0EJ376-hyczKUVqm3EjaUc11WNULdxfY2PM-gdvUr93sr20SlSeuC5Ok.jpg?r=1b4,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,['mature themes'],India,"Survivors and insiders recount March 11, 2004's terrorist attack on Madrid, including the political crisis it ignited and the hunt for the perpetrators.","['Spanish', 'Documentaries', 'Historical Documentaries', 'Political Documentaries']",[],['Emotional'],"['English', 'English', 'European Spanish']","['English', 'European Spanish [Original]', 'Spanish - Dubbed - Audio Description']"
81173970,7 Prisoners,movie,2021,5669.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQaxGlW9_algF9C5BO_cTtCcVTezg2Q7i9w_B4cLFYc1qA8qyPiPouuIqqKErEKiHSoKXaYd0EpfAs7re0CjwZfqsVwIvDeLr8wkpiaPmRX5SOE_g22hOJkPhhr-P4dYBy_T.jpg?r=e6c,True,U/A 16+,Suitable for persons aged 16 and above and under parental guidance for people under age of 16,"['language', 'tobacco use', 'violence']",India,An impoverished teen seeking to escape the clutches of a human trafficker must weigh living up to his moral code against his struggle to survive.,"['Brazilian', 'Dramas', 'Social Issue Dramas']","['Christian Malheiros', 'Rodrigo Santoro', 'Bruno Rocha', 'Vitor Julian', 'Lucas Oranmian', 'Cecília Homem de Mello', 'Dirce Thomaz', 'André Abujamra', 'Kiko Marques', 'Mayara Baptista', 'Maurício de Barros', 'Rosane Paulo']","['Ominous', 'Dark']","['English', 'English', 'Brazilian Portuguese']","['English', 'Brazilian Portuguese - Audio Description', 'Brazilian Portuguese [Original]']"
80222822,13: The Musical,movie,2022,5694.0,https://occ-0-2890-2186.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABRr-WwKeQl6aldnzNVezrq-yA2AoUrJIk9HipzqRfG39q12Z6KWoA3q6Zdg4c3nPn-9h56k_f2y8FmyMl1V88T684oxprnwQm0kK-eTIKceba0pQb2-5MwPCazqEunxiqygC.jpg?r=80c,True,U/A 7+,Suitable for children 7 and above and under parental guidance for persons under age of 7,['mild themes'],India,"After moving from New York to Indiana in the wake of his parents' divorce, a clever middle schooler is determined to throw the best bar mitzvah ever.","['Family Features', 'Children & Family Movies', 'Kids Music', 'Comedy Movies', 'Musicals', 'US Movies']","['Eli Golden', 'Gabriella Uhl', 'Debra Messing', 'Rhea Perlman', 'JD McCrary', 'Lindsey Blackwell', 'Peter Hermann', 'Josh Peck', 'Frankie McNellis', 'Jonathan Lengel', 'Ramon Reed', 'Nolen Dubuc', 'Luke Islam', 'Shechinah Mpumlwana', 'Khiyla Aynne', 'Willow Moss', 'Kayleigh Cerezo', 'Liam Wignall']","['Inspiring', 'Feel-Good']",['English'],"['English - Audio Description', 'English [Original]', 'Hindi']"
